_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,__mag_comp,mavar__deg,__lat__deg,__lon__deg,__altftmsl,__altftagl,___onrunwy,__alt__ind,__latorign,__lonorign,NAV_1,_freqNAV_1,_stbyNAV_1,_typeNAV_2,_freqNAV_2,_stbyNAV_2,_typeNAV_1,n-typNAV_1,to-frNAV_1,m-crsNAV_1,r-brgNAV_1,dme-dNAV_1,h-defNAV_1,v-defNAV_2,n-typNAV_2,to-frNAV_2,m-crsNAV_2,r-brgNAV_2,dme-dNAV_2,h-defNAV_2,v-defADF_1,_freqADF_1,_cardADF_1,r-brgADF_1,n-typADF_2,_freqADF_2,_cardADF_2,r-brgADF_2,n-typ__DME,nav01__DME,_mode__DME,found__DME,_dist__DME,speed__DME,_time__DME,n-typDME-3_freq,
892.44049,1018.55731,1017.05475,0.00000,13.43796,14.43796,2.55851,112.94440,-1.90473,47.38147,5.74038,5964.99219,5168.35010,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,1.00000,254.47104,141.51865,27.04627,2.50000,0.00000,3.00000,1.00000,12.03392,-100.83720,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.04627,98.35439,16.50292,3.00000,10940.00000,
893.42426,1021.87390,1020.37134,0.00000,13.43888,14.43888,2.55943,112.94597,-1.90541,47.38066,5.74298,5964.99219,5170.77246,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,254.62573,141.67273,27.13695,2.50000,0.00000,3.00000,1.00000,11.92089,-100.95170,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.13695,98.49052,16.52520,3.00000,10940.00000,
894.40283,1024.93921,1023.43665,0.00000,13.43973,14.43973,2.56028,112.94680,-1.90605,47.37990,5.74537,5964.99219,5154.37354,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,254.76816,141.81393,27.22094,2.50000,0.00000,3.00000,1.00000,11.81652,-101.05730,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.22094,98.74660,16.53481,3.00000,10940.00000,
895.37817,1028.25586,1026.75330,0.00000,13.44065,14.44065,2.56120,112.94759,-1.90673,47.37909,5.74797,5964.99268,5143.76807,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,254.92140,141.96629,27.31200,2.50000,0.00000,3.00000,1.00000,11.70368,-101.17108,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.31200,99.01255,16.55706,3.00000,10940.00000,
896.37097,1031.72314,1030.22058,0.00000,13.44162,14.44162,2.56217,112.94902,-1.90745,47.37823,5.75068,5964.99316,5133.62646,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.07999,142.12422,27.40740,2.50000,0.00000,3.00000,1.00000,11.58582,-101.29015,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.40740,99.08382,16.58676,3.00000,10940.00000,
897.35657,1035.24072,1033.73816,0.00000,13.44259,14.44259,2.56314,112.95078,-1.90817,47.37737,5.75344,5964.99316,5125.97021,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.24020,142.28331,27.50440,2.50000,0.00000,3.00000,1.00000,11.46637,-101.41103,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.50440,99.40970,16.60729,3.00000,10940.00000,
898.34521,1038.30603,1036.80347,0.00000,13.44345,14.44345,2.56400,112.95155,-1.90880,47.37661,5.75584,5964.99219,5121.98730,0.00000,5964.97705,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.37891,142.42075,27.58910,2.50000,0.00000,3.00000,1.00000,11.36236,-101.51639,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.58910,99.60351,16.62486,3.00000,10940.00000,
899.33917,1041.22070,1039.71802,0.00000,13.44425,14.44425,2.56481,112.95226,-1.90941,47.37589,5.75812,5964.98779,5123.89990,0.00000,5964.97705,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.50961,142.55084,27.66979,2.50000,0.00000,3.00000,1.00000,11.26355,-101.61616,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.66979,99.74339,16.64807,3.00000,10940.00000,
900.31738,1044.58752,1043.08496,0.00000,13.44519,14.44519,2.56574,112.95341,-1.91010,47.37506,5.76075,5964.98340,5123.13184,0.00000,5964.97705,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.65993,142.70073,27.76317,2.50000,0.00000,3.00000,1.00000,11.14949,-101.73119,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.76317,99.95215,16.66594,3.00000,10940.00000,
901.29858,1048.05481,1046.55225,0.00000,13.44615,14.44615,2.56670,112.95490,-1.91082,47.37421,5.76346,5964.97852,5128.45605,0.00000,5964.97705,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.81400,142.85362,27.85954,2.50000,0.00000,3.00000,1.00000,11.03215,-101.84974,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.85954,100.23297,16.68434,3.00000,10940.00000,
902.28809,1051.17041,1049.66785,0.00000,13.44702,14.44702,2.56757,112.95663,-1.91146,47.37344,5.76590,5964.97412,5144.98438,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,255.95099,142.98985,27.94631,2.50000,0.00000,3.00000,1.00000,10.92679,-101.95657,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,27.94631,100.27489,16.72068,3.00000,10940.00000,
903.27081,1054.23572,1052.73315,0.00000,13.44787,14.44787,2.56842,112.95779,-1.91209,47.37268,5.76830,5964.96973,5133.05762,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.08508,143.12271,28.03182,2.50000,0.00000,3.00000,1.00000,10.82325,-102.06150,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.03182,100.44649,16.73880,3.00000,10940.00000,
904.25684,1057.85376,1056.35120,0.00000,13.44887,14.44887,2.56943,112.95856,-1.91284,47.37179,5.77113,5964.96484,5044.94824,0.00000,5964.97656,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.24329,143.27980,28.13296,2.50000,0.00000,3.00000,1.00000,10.70111,-102.18510,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.13296,100.71748,16.75462,3.00000,10940.00000,
905.23950,1061.12012,1059.61755,0.00000,13.44978,14.44978,2.57033,112.96014,-1.91351,47.37099,5.77369,5964.96191,5185.05518,1.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.38416,143.41982,28.22445,2.50000,0.00000,3.00000,1.00000,10.59099,-102.29643,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.22445,100.90814,16.77728,3.00000,10940.00000,
906.21918,1063.93420,1062.43164,0.00000,13.45056,14.45056,2.57111,112.96175,-1.91409,47.37030,5.77589,5964.96240,5175.61572,1.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.50473,143.54001,28.30340,2.50000,0.00000,3.00000,1.00000,10.49615,-102.39226,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.30340,101.00639,16.80187,3.00000,10940.00000,
907.19873,1066.94934,1065.44666,0.00000,13.45140,14.45140,2.57195,112.96314,-1.91471,47.36955,5.77825,5964.96289,5196.38525,1.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.63318,143.66727,28.38813,2.50000,0.00000,3.00000,1.00000,10.39468,-102.49495,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.38813,101.18447,16.82379,3.00000,10940.00000,
908.18445,1069.76331,1068.26074,0.00000,13.45218,14.45218,2.57273,112.96439,-1.91529,47.36886,5.78045,5964.96289,5167.62354,1.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.75238,143.78542,28.46735,2.50000,0.00000,3.00000,1.00000,10.30000,-102.59078,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.46735,101.45170,16.84105,3.00000,10940.00000,
909.16589,1073.02966,1071.52710,0.00000,13.45309,14.45309,2.57364,112.96495,-1.91597,47.36805,5.78300,5964.96338,5155.66309,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,256.88992,143.92229,28.55944,2.50000,0.00000,3.00000,1.00000,10.19026,-102.70173,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.55944,101.59564,16.86919,3.00000,10940.00000,
910.14465,1076.39648,1074.89392,0.00000,13.45403,14.45403,2.57458,112.96587,-1.91666,47.36722,5.78564,5964.96338,5100.41406,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.03104,144.06244,28.65454,2.50000,0.00000,3.00000,1.00000,10.07721,-102.81601,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.65454,101.77375,16.88941,3.00000,10940.00000,
911.12457,1079.16040,1077.65771,0.00000,13.45479,14.45479,2.57534,112.96684,-1.91723,47.36654,5.78780,5964.96338,5021.96045,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.14685,144.17732,28.73274,2.50000,0.00000,3.00000,1.00000,9.98452,-102.90963,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.73274,101.95986,16.91041,3.00000,10940.00000,
912.09668,1082.12512,1080.62256,0.00000,13.45562,14.45562,2.57617,112.96819,-1.91784,47.36581,5.79012,5964.96387,4946.12549,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.26999,144.29951,28.81675,2.50000,0.00000,3.00000,1.00000,9.88514,-103.01011,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.81675,102.08207,16.93526,3.00000,10940.00000,
913.08392,1085.03979,1083.53711,0.00000,13.45643,14.45643,2.57698,112.96944,-1.91844,47.36509,5.79240,5964.96387,4894.44629,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.38980,144.41891,28.89946,2.50000,0.00000,3.00000,1.00000,9.78756,-103.10885,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.89946,102.21136,16.95901,3.00000,10940.00000,
914.07306,1088.40662,1086.90405,0.00000,13.45736,14.45736,2.57791,112.97026,-1.91914,47.36426,5.79503,5964.96436,4845.09668,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.52731,144.55519,28.99517,2.50000,0.00000,3.00000,1.00000,9.67491,-103.22276,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,28.99517,102.38424,16.98489,3.00000,10940.00000,
915.04620,1091.42163,1089.91907,0.00000,13.45820,14.45820,2.57875,112.97098,-1.91976,47.36352,5.79739,5964.96484,4815.16748,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.64972,144.67671,29.08102,2.50000,0.00000,3.00000,1.00000,9.57415,-103.32452,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.08102,102.54122,17.00719,3.00000,10940.00000,
916.03168,1094.18542,1092.68286,0.00000,13.45897,14.45897,2.57952,112.97224,-1.92033,47.36284,5.79955,5964.96533,4822.87207,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.76129,144.78751,29.15982,2.50000,0.00000,3.00000,1.00000,9.48186,-103.41774,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.15982,102.65605,17.04488,3.00000,10940.00000,
917.01514,1097.25085,1095.74817,0.00000,13.45982,14.45982,2.58037,112.97373,-1.92096,47.36208,5.80195,5964.96533,4845.49658,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,257.88434,144.90997,29.24736,2.50000,0.00000,3.00000,1.00000,9.37958,-103.52124,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.24736,102.89011,17.05522,3.00000,10940.00000,
917.99829,1100.76843,1099.26575,0.00000,13.46080,14.46080,2.58135,112.97531,-1.92168,47.36121,5.80470,5964.96582,4881.23633,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.02533,145.04944,29.34798,2.50000,0.00000,3.00000,1.00000,9.26236,-103.64000,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.34798,103.06879,17.08610,3.00000,10940.00000,
918.98480,1103.93420,1102.43164,0.00000,13.46167,14.46167,2.58223,112.97600,-1.92234,47.36043,5.80718,5964.96631,4880.40283,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.15179,145.17484,29.43869,2.50000,0.00000,3.00000,1.00000,9.15693,-103.74671,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.43869,103.26569,17.10932,3.00000,10940.00000,
919.97070,1107.40161,1105.89893,0.00000,13.46264,14.46264,2.58319,112.97699,-1.92305,47.35958,5.80989,5964.96680,4911.76660,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.28830,145.31068,29.53819,2.50000,0.00000,3.00000,1.00000,9.04162,-103.86327,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.53819,103.38290,17.14305,3.00000,10940.00000,
920.95856,1110.21558,1108.71301,0.00000,13.46342,14.46342,2.58397,112.97817,-1.92363,47.35888,5.81209,5964.96729,4914.32275,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.39838,145.42027,29.61907,2.50000,0.00000,3.00000,1.00000,8.94810,-103.95782,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.61907,103.52096,17.16246,3.00000,10940.00000,
921.94849,1113.28101,1111.77832,0.00000,13.46427,14.46427,2.58482,112.97957,-1.92426,47.35813,5.81449,5964.96777,4878.46436,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.51764,145.53830,29.70730,2.50000,0.00000,3.00000,1.00000,8.84635,-104.06080,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.70730,103.57729,17.19131,3.00000,10940.00000,
922.93610,1116.59753,1115.09497,0.00000,13.46519,14.46519,2.58574,112.98087,-1.92494,47.35731,5.81708,5964.96826,4899.46240,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.64584,145.66524,29.80290,2.50000,0.00000,3.00000,1.00000,8.73636,-104.17227,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.80290,103.84753,17.22052,3.00000,10940.00000,
923.92395,1119.91406,1118.41150,0.00000,13.46611,14.46611,2.58666,112.98170,-1.92563,47.35649,5.81968,5964.96826,4969.46387,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.77325,145.79213,29.89865,2.50000,0.00000,3.00000,1.00000,8.62646,-104.28330,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.89865,104.03005,17.24469,3.00000,10940.00000,
924.91180,1122.82874,1121.32605,0.00000,13.46692,14.46692,2.58747,112.98270,-1.92623,47.35577,5.82195,5964.96924,4939.96924,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,258.88477,145.90286,29.98292,2.50000,0.00000,3.00000,1.00000,8.53003,-104.38060,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,29.98292,104.12318,17.27538,3.00000,10940.00000,
925.88678,1125.99451,1124.49194,0.00000,13.46780,14.46780,2.58835,112.98402,-1.92688,47.35499,5.82443,5964.96973,4892.36621,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.00589,146.02292,30.07458,2.50000,0.00000,3.00000,1.00000,8.42533,-104.48637,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.07458,104.36481,17.29571,3.00000,10940.00000,
926.87158,1129.21057,1127.70801,0.00000,13.46870,14.46870,2.58925,112.98570,-1.92754,47.35419,5.82695,5964.96973,4869.02100,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.12781,146.14360,30.16782,2.50000,0.00000,3.00000,1.00000,8.31912,-104.59400,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.16782,104.42442,17.33371,3.00000,10940.00000,
927.85938,1132.77844,1131.27588,0.00000,13.46969,14.46969,2.59024,112.98693,-1.92827,47.35332,5.82974,5964.97021,4949.78418,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.26154,146.27652,30.27143,2.50000,0.00000,3.00000,1.00000,8.20141,-104.71325,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.27143,104.59823,17.36224,3.00000,10940.00000,
928.84216,1136.44678,1134.94421,0.00000,13.47071,14.47071,2.59126,112.98767,-1.92903,47.35241,5.83260,5964.97070,5020.63525,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.39807,146.41200,30.37813,2.50000,0.00000,3.00000,1.00000,8.08051,-104.83537,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.37813,104.77502,17.39500,3.00000,10940.00000,
929.82910,1139.86389,1138.36133,0.00000,13.47165,14.47165,2.59221,112.98907,-1.92973,47.35157,5.83528,5964.97168,5050.71533,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.52441,146.53716,30.47766,2.50000,0.00000,3.00000,1.00000,7.96804,-104.94899,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.47766,104.92696,17.42698,3.00000,10940.00000,
930.82062,1142.67798,1141.17542,0.00000,13.47244,14.47244,2.59299,112.99049,-1.93031,47.35087,5.83748,5964.97168,5049.29541,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.62781,146.63972,30.55975,2.50000,0.00000,3.00000,1.00000,7.87550,-105.04257,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.55975,104.97703,17.45926,3.00000,10940.00000,
931.81177,1145.49207,1143.98938,0.00000,13.47322,14.47322,2.59377,113.00655,-1.93089,47.35018,5.83968,5964.97168,5042.07031,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.73068,146.74092,30.64194,2.50000,0.00000,3.00000,1.00000,7.78306,-105.13724,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.64194,105.24383,17.47193,3.00000,10940.00000,
932.80444,1148.05481,1146.55225,0.00000,13.47393,14.47393,2.59448,113.05615,-1.93142,47.34954,5.84168,5964.97119,4983.97949,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.82407,146.82332,30.71686,2.50000,0.00000,3.00000,1.00000,7.69895,-105.23250,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.71686,105.28043,17.49623,3.00000,10940.00000,
933.78339,1150.81860,1149.31604,0.00000,13.47470,14.47470,2.59525,113.12136,-1.93199,47.34886,5.84384,5964.96973,4984.97998,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,259.92477,146.89647,30.79773,2.50000,0.00000,3.00000,1.00000,7.60834,-105.35071,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.79773,105.36648,17.53339,3.00000,10940.00000,
934.77228,1154.23572,1152.73315,0.00000,13.47565,14.47565,2.59620,113.18591,-1.93269,47.34801,5.84651,5964.96826,4981.96094,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,260.04889,146.97270,30.89780,2.50000,0.00000,3.00000,1.00000,7.49643,-105.51080,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.89780,105.46207,17.58107,3.00000,10940.00000,
935.75940,1157.20056,1155.69800,0.00000,13.47647,14.47647,2.59702,113.22600,-1.93330,47.34728,5.84882,5964.96680,4991.19141,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,260.15524,147.03561,30.98469,2.50000,0.00000,3.00000,1.00000,7.39948,-105.65160,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,30.98469,105.49400,17.61109,3.00000,10940.00000,
936.74084,1160.41663,1158.91406,0.00000,13.47736,14.47736,2.59792,113.26286,-1.93396,47.34648,5.85134,5964.96582,4997.81152,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,260.27005,147.10602,31.07902,2.50000,0.00000,3.00000,1.00000,7.29444,-105.80122,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,31.07902,105.69596,17.65002,3.00000,10940.00000,
937.72412,1163.33118,1161.82861,0.00000,13.47817,14.47817,2.59873,113.29503,-1.93456,47.34576,5.85361,5964.96436,4946.41699,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,260.37360,147.17229,31.16457,2.50000,0.00000,3.00000,1.00000,7.19938,-105.93394,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,31.16457,105.74556,17.68591,3.00000,10940.00000,
938.70013,1165.84375,1164.34119,0.00000,13.47887,14.47887,2.59942,113.32183,-1.93507,47.34513,5.85557,5964.96338,4929.16162,0.00000,5964.96191,47.50000,6.00000,11145.00000,11300.00000,3.00000,11300.00000,11710.00000,3.00000,3.00000,2.00000,260.46249,147.23045,31.23839,2.50000,0.00000,3.00000,1.00000,7.11751,-106.04660,0.00000,-2.50000,0.00000,309.00000,0.00000,89.99978,0.00000,210.00000,0.00000,89.99978,0.00000,0.00000,2.00000,1.00000,31.23839,105.83930,17.71468,3.00000,10940.00000,
